ID	KEY	TYPE	CATEGORY	SECTION	DOMAIN	GRADELEVEL	DETAILS
691	CCSS.ELA-LITERACY.L.K.5.D	substandard	English Language Arts Standards: Language: Kindergarten	ela-contentarea-standard	Language	K	Distinguish shades of meaning among verbs describing the same general action (e.g., walk, march, strut, prance) by acting out the meanings.
692	CCSS.ELA-LITERACY.L.K.6	standard	English Language Arts Standards: Language: Kindergarten	ela-contentarea-standard	Language	K	Use words and phrases acquired through conversations, reading and being read to, and responding to texts.
693	CCSS.ELA-LITERACY.L.1.1	standard	English Language Arts Standards: Language: Grade 1	ela-contentarea-standard	Language	1	Demonstrate command of the conventions of standard English grammar and usage when writing or speaking.
694	CCSS.ELA-LITERACY.L.1.1.A	substandard	English Language Arts Standards: Language: Grade 1	ela-contentarea-standard	Language	1	Print all upper- and lowercase letters.
695	CCSS.ELA-LITERACY.L.1.1.B	substandard	English Language Arts Standards: Language: Grade 1	ela-contentarea-standard	Language	1	Use common, proper, and possessive nouns.
696	CCSS.ELA-LITERACY.L.1.1.C	substandard	English Language Arts Standards: Language: Grade 1	ela-contentarea-standard	Language	1	Use singular and plural nouns with matching verbs in basic sentences (e.g., He hops; We hop).
697	CCSS.ELA-LITERACY.L.1.1.D	substandard	English Language Arts Standards: Language: Grade 1	ela-contentarea-standard	Language	1	Use personal, possessive, and indefinite pronouns (e.g., I, me, my; they, them, their, anyone, everything).
698	CCSS.ELA-LITERACY.L.1.1.E	substandard	English Language Arts Standards: Language: Grade 1	ela-contentarea-standard	Language	1	Use verbs to convey a sense of past, present, and future (e.g., Yesterday I walked home; Today I walk home; Tomorrow I will walk home).
699	CCSS.ELA-LITERACY.L.1.1.F	substandard	English Language Arts Standards: Language: Grade 1	ela-contentarea-standard	Language	1	Use frequently occurring adjectives.
700	CCSS.ELA-LITERACY.L.1.1.G	substandard	English Language Arts Standards: Language: Grade 1	ela-contentarea-standard	Language	1	Use frequently occurring conjunctions (e.g., and, but, or, so, because).
701	CCSS.ELA-LITERACY.L.1.1.H	substandard	English Language Arts Standards: Language: Grade 1	ela-contentarea-standard	Language	1	Use determiners (e.g., articles, demonstratives).
702	CCSS.ELA-LITERACY.L.1.1.I	substandard	English Language Arts Standards: Language: Grade 1	ela-contentarea-standard	Language	1	Use frequently occurring prepositions (e.g., during, beyond, toward).
703	CCSS.ELA-LITERACY.L.1.1.J	substandard	English Language Arts Standards: Language: Grade 1	ela-contentarea-standard	Language	1	Produce and expand complete simple and compound declarative, interrogative, imperative, and exclamatory sentences in response to prompts.
704	CCSS.ELA-LITERACY.L.1.2	standard	English Language Arts Standards: Language: Grade 1	ela-contentarea-standard	Language	1	Demonstrate command of the conventions of standard English capitalization, punctuation, and spelling when writing.
705	CCSS.ELA-LITERACY.L.1.2.A	substandard	English Language Arts Standards: Language: Grade 1	ela-contentarea-standard	Language	1	Capitalize dates and names of people.
706	CCSS.ELA-LITERACY.L.1.2.B	substandard	English Language Arts Standards: Language: Grade 1	ela-contentarea-standard	Language	1	Use end punctuation for sentences.
707	CCSS.ELA-LITERACY.L.1.2.C	substandard	English Language Arts Standards: Language: Grade 1	ela-contentarea-standard	Language	1	Use commas in dates and to separate single words in a series.
708	CCSS.ELA-LITERACY.L.1.2.D	substandard	English Language Arts Standards: Language: Grade 1	ela-contentarea-standard	Language	1	Use conventional spelling for words with common spelling patterns and for frequently occurring irregular words.
709	CCSS.ELA-LITERACY.L.1.2.E	substandard	English Language Arts Standards: Language: Grade 1	ela-contentarea-standard	Language	1	Spell untaught words phonetically, drawing on phonemic awareness and spelling conventions.
710	CCSS.ELA-LITERACY.L.1.3	standard	English Language Arts Standards: Language: Grade 1	ela-contentarea-standard	Language	1	(L.1.3 begins in grade 2)
711	CCSS.ELA-LITERACY.L.1.4	standard	English Language Arts Standards: Language: Grade 1	ela-contentarea-standard	Language	1	Determine or clarify the meaning of unknown and multiple-meaning words and phrases based on grade 1 reading and content, choosing flexibly from an array of strategies.
712	CCSS.ELA-LITERACY.L.1.4.A	substandard	English Language Arts Standards: Language: Grade 1	ela-contentarea-standard	Language	1	Use sentence-level context as a clue to the meaning of a word or phrase.
713	CCSS.ELA-LITERACY.L.1.4.B	substandard	English Language Arts Standards: Language: Grade 1	ela-contentarea-standard	Language	1	Use frequently occurring affixes as a clue to the meaning of a word.
714	CCSS.ELA-LITERACY.L.1.4.C	substandard	English Language Arts Standards: Language: Grade 1	ela-contentarea-standard	Language	1	Identify frequently occurring root words (e.g., look) and their inflectional forms (e.g., looks, looked, looking).
715	CCSS.ELA-LITERACY.L.1.5	standard	English Language Arts Standards: Language: Grade 1	ela-contentarea-standard	Language	1	With guidance and support from adults, demonstrate understanding of word relationships and nuances in word meanings.
716	CCSS.ELA-LITERACY.L.1.5.A	substandard	English Language Arts Standards: Language: Grade 1	ela-contentarea-standard	Language	1	Sort words into categories (e.g., colors, clothing) to gain a sense of the concepts the categories represent.
717	CCSS.ELA-LITERACY.L.1.5.B	substandard	English Language Arts Standards: Language: Grade 1	ela-contentarea-standard	Language	1	Define words by category and by one or more key attributes (e.g., a duck is a bird that swims; a tiger is a large cat with stripes).
718	CCSS.ELA-LITERACY.L.1.5.C	substandard	English Language Arts Standards: Language: Grade 1	ela-contentarea-standard	Language	1	Identify real-life connections between words and their use (e.g., note places at home that are cozy).
719	CCSS.ELA-LITERACY.L.1.5.D	substandard	English Language Arts Standards: Language: Grade 1	ela-contentarea-standard	Language	1	Distinguish shades of meaning among verbs differing in manner (e.g., look, peek, glance, stare, glare, scowl) and adjectives differing in intensity (e.g., large, gigantic) by defining or choosing them or by acting out the meanings.
720	CCSS.ELA-LITERACY.L.1.6	standard	English Language Arts Standards: Language: Grade 1	ela-contentarea-standard	Language	1	Use words and phrases acquired through conversations, reading and being read to, and responding to texts, including using frequently occurring conjunctions to signal simple relationships (e.g., because).
721	CCSS.ELA-LITERACY.L.2.1	standard	English Language Arts Standards: Language: Grade 2	ela-contentarea-standard	Language	2	Demonstrate command of the conventions of standard English grammar and usage when writing or speaking.
722	CCSS.ELA-LITERACY.L.2.1.A	substandard	English Language Arts Standards: Language: Grade 2	ela-contentarea-standard	Language	2	Use collective nouns (e.g., group).
723	CCSS.ELA-LITERACY.L.2.1.B	substandard	English Language Arts Standards: Language: Grade 2	ela-contentarea-standard	Language	2	Form and use frequently occurring irregular plural nouns (e.g., feet, children, teeth, mice, fish).
724	CCSS.ELA-LITERACY.L.2.1.C	substandard	English Language Arts Standards: Language: Grade 2	ela-contentarea-standard	Language	2	Use reflexive pronouns (e.g., myself, ourselves).
725	CCSS.ELA-LITERACY.L.2.1.D	substandard	English Language Arts Standards: Language: Grade 2	ela-contentarea-standard	Language	2	Form and use the past tense of frequently occurring irregular verbs (e.g., sat, hid, told).
726	CCSS.ELA-LITERACY.L.2.1.E	substandard	English Language Arts Standards: Language: Grade 2	ela-contentarea-standard	Language	2	Use adjectives and adverbs, and choose between them depending on what is to be modified.
727	CCSS.ELA-LITERACY.L.2.1.F	substandard	English Language Arts Standards: Language: Grade 2	ela-contentarea-standard	Language	2	Produce, expand, and rearrange complete simple and compound sentences (e.g., The boy watched the movie; The little boy watched the movie; The action movie was watched by the little boy).
728	CCSS.ELA-LITERACY.L.2.2	standard	English Language Arts Standards: Language: Grade 2	ela-contentarea-standard	Language	2	Demonstrate command of the conventions of standard English capitalization, punctuation, and spelling when writing.
729	CCSS.ELA-LITERACY.L.2.2.A	substandard	English Language Arts Standards: Language: Grade 2	ela-contentarea-standard	Language	2	Capitalize holidays, product names, and geographic names.
730	CCSS.ELA-LITERACY.L.2.2.B	substandard	English Language Arts Standards: Language: Grade 2	ela-contentarea-standard	Language	2	Use commas in greetings and closings of letters.
731	CCSS.ELA-LITERACY.L.2.2.C	substandard	English Language Arts Standards: Language: Grade 2	ela-contentarea-standard	Language	2	Use an apostrophe to form contractions and frequently occurring possessives.
732	CCSS.ELA-LITERACY.L.2.2.D	substandard	English Language Arts Standards: Language: Grade 2	ela-contentarea-standard	Language	2	Generalize learned spelling patterns when writing words (e.g., cage → badge; boy → boil).
733	CCSS.ELA-LITERACY.L.2.2.E	substandard	English Language Arts Standards: Language: Grade 2	ela-contentarea-standard	Language	2	Consult reference materials, including beginning dictionaries, as needed to check and correct spellings.
734	CCSS.ELA-LITERACY.L.2.3	standard	English Language Arts Standards: Language: Grade 2	ela-contentarea-standard	Language	2	Use knowledge of language and its conventions when writing, speaking, reading, or listening.
735	CCSS.ELA-LITERACY.L.2.3.A	substandard	English Language Arts Standards: Language: Grade 2	ela-contentarea-standard	Language	2	Compare formal and informal uses of English
